review,sentiment
"I hired the DVD yesterday and first of all it started bad, it's 4:3 aspect ratio film, and it just keeps getting worse, the acting is so bad and the movie itself is way to predictable, I was like watching the movie and said to myself: this going to happen next and guess what happened? right...<br /><br />if you want to see a good action boxing movie, don't watch this one you'll end disappointed on this low-budget movie like I did. go and see Ali its way better!",negative
"DOCTEUR PETIOT, starring Michel Serrault, is a brutal story about a brutal man. A doctor who heals the sick in occupied France, even if their ability to compensate is not there. Yet, he preys on the weakest amidst the populace. The imagery and cinematography are superb, and lend an additional macabre feeling to this complex story. He is the perfect psychopath. Seductive and altruistic, intelligent and caring, calculating and murderous. A movie certain not to be forgotten soon by the viewer. Kudos to Mr. Serrault, for his chilling portrayal.",positive
"Can I just start by saying I'm a fan of bad movies. And this is a really bad movie. It states on the front 100 passengers, 3000 snakes, but I think it's more accurate to say 12 passengers and about 20 snakes.<br /><br />The snakes don't do anything particularly interesting, the whole movie in fact just blunders on with little happening. Although there is occasionally a great gore shot of pulsating arms and green goo puke (bad movies have to have green goo don't they?).<br /><br />But then the ending comes along and will quite literally smack you off you seat in hysteria. and for that, this movie gets a boost up to a 2* rating.<br /><br />There are certain movies about in the world that you will want to show to your friends, just so you can watch there reaction when a certain event happens in them.<br /><br />For example The arrival of 'Big Man' in R Kelly's 'trapped in the closet' 'The LINE' in 'Shark Attack 3' (you'll know it when you hear it) The arrival of the mama shark in 'Shark Attack 3' Almost every scene of 'troll 2' The ending of 'Dracula 3000' (just for utter disbelief and confusion) and the end of this movie proudly sits in this category. It's worth sitting through just for that. So get drunk, stoned, whatever your poison is and watch this movie with some mates.<br /><br />Quite simply, if you like bad movies, get this, but don't get it confused with 'Snakes on a plane' ... there's no relation.<br /><br />And don't pay more than a fiver for it either ....",negative
"I tend to get furious when hearing about Lucio Fulci's reputation as a director. Too often he's categorized as a no-talented filmmaker, only out to shock and disgust entire audiences with images of pure gore. True, his films contain more explicit filth and sickness as your average mainstream American production, but his films always are of wide range and the plots are gruesomely morbid. Don't Torture a Duckling is yet another story! This film is a pure gem of the Italian shock cinema! I easily dare to call this film a masterpieceit's an old-fashioned giallo that includes all brilliant aspects of genuine horror. The film shows the search for a inhuman serial murderer in a small Italian mountain-town. The bodies of 3 young boys are found, horribly mutilated. There are quite a lot of pseudo-madmen in the town but every trail leads to nowhere. Among the suspects are a greedy bum and a scary woman, obsessed by witchery and voodoo. Like a true mastermind, Fulci knows to find the right creepy tone for his film. He portrays the small town as a claustrophobic and inescapable setting of macabre happenings, supported by a giddy soundtrack. Fulci also develops himself as a genius storyteller here. The script always is one step ahead of you and the complex plot will mislead you more than once. In other words, this is a unique giallo (horror slash murder mystery). The gore isn't presented as grotesque and explicit as in Lucio's later milestones (among them are the legendary Zombie 2, The Beyond and the New York Ripper), although there still are a few nauseating and hard-to-watch shock-sequences shown. <br /><br />Don't torture a Duckling is the most compelling and effective achievement Lucio Fulci ever brought forward and it easily ranks among the greatest Italian horror movies ever made. Right next to the masterpieces made by Mario Bava and Dario Argento. The film is fascinating from start to finish, some plot aspects are alarmingly realistic and the tension is adrenalin-rushing at all times! A must see for horror fans and an absolute priority for Italian shock-lovers!",positive
"This movie is more deceiving than ever, using a suspenseful looking actor like Walken to play in this piece of junk made it look like he had nothing better to do than play a boring role like this one! And the fact that the movie was supposed to be about some witch and you really don't see that until almost the end of the movie but meanwhile you have to sit and watch this boring film while it gets, or tries to get to the meaning of the point and you have to go through this whole trail of boring actors and actresses thinking the whole time of how you passed off another movie and decided on this one and how you have just waisted your money just makes the whole point of time useless sitting there. I'd rather watch cartoons for goodness sakes. Leave this one alone,please!",negative
"I like bad films, but this thing is a steaming heap. From the shaky cameramen to the horrible sound and devastating acting, don't waste a second on this pile. Fifth graders could have made a better film and first graders could have written a better script. Want a real synopsis? Ugly chicks in neon bikinis dancing for way too long. A disjointed plot made worse by hideous acting. The on-location sets weren't even passable. The church scenes take place in a dance studio, and oh yeah - what's with the two tap-dance numbers that come up out of the blue?<br /><br />Oh, and the total number of naked breasts, which couldn't have even saved this film - 0. Add this one to the trash heap.",negative
"This is the kind of movie the US doesn't make. It's why people rent foreign films. It's a great story about how one person, even if he is retarded can make a person find reason in an empty life. Everybody can learn from Georges. It also shows how people that are mentally challenged suffer in their life and shows them in a very realistic way (I think). As its classic in foreign films this movie has a bittersweet ending, but that only makes it a better movie.",positive
"The original ""les visiteurs"" was original, hilarious, interesting, balanced and near perfect. LV2 must be a candidate for ""Worst first sequel to a really good film"". In LV2 everyone keeps shouting, when a gag doesn't work first it's repeated another 5 times with some vague hope that it will eventually become funny. LV2 is a horrible parody of LV1, except of course that a parody should be inventive. If you loved LV1 just don't see this film, just see LV1 again!!",negative
"""9/11,"" hosted by Robert DeNiro, presents footage from outside and inside the Twin Towers in New York, on September 11, 2001.<br /><br />Never too grisly and gory, yet powerful and moving. ""9/11"" is a real treat. Anyone not moved by this television show is immune to anything.<br /><br />5/5 stars --<br /><br />",positive
"As hard as it is for me to believe, with all of the awful reality shows out there over the past few years, this one has to take over the top spot for worst one yet. I am still wondering if this was actually just a spoof done by the SCTV gang. If Andy Kaufmann were still alive I'd be sure he was behind this. Can a rock band stoop any lower than has INXS to do such a shameful thing as this? The premise is simple and moronic. Audition a bunch of karaoke rejects to become the new lead singer of INXS, to take the place of Michael Hutchence (who committed suicide in 1997). Eight years and no hits later, the band commit the ultimate act of patheticness by subjecting themselves to auditioning a bunch of talentless wannabes to be the new lead singer of a band that is 20 years past its prime. So they trot all of these awful singers (I thought American Idol had its share of doozies) who do atrocious renditions of just about every classic (and predictable) rock song imaginable. And then they cut to the INXS band members who are seriously discussing the merits of each of these candidates. You could see better (and more original) rock performers at just about any night club in any city in the world.<br /><br />It has all the usual uncreative elements of every other reality show. Lame reality participants, lame interviews, lame host/emcee, lame ""judging"" of performances, and the lame booting of one participant at the end of each show. Can these shows get any more predictable? It's clearly a publicity stunt on the part of the band; a last gasp of hope at rekindling their lost stardom before they are finally buried into oblivion. Michael Hutchence, if he had any shred of dignity when alive, has to be rolling over in his grave. Not that INXS were ever a great band, but I had no idea they were this pathetic. If INXS are at all representative of what rock and roll has become, this show would be the final proof that rock and roll is once and for all, dead.",negative
"A cheesy ""B"" crime thriller of the early '50, the story is droll, the characters wooden, Allison Hayes and Abbe Lane are the only two sexpots that make it an eye-catcher, but one short shot, only a few frames long, shows an ""el"" train crossing the river on the State Street bridge, of the 6000 series Pullman-built cars painted in their original 1950 paint scheme, as they were delivered when new in 1950. For traction fans like me, that one short take makes the picture worthwhile. I think films like this one, Ulmer's DETOUR, D.O.A. with Edmund O'Brien,THE FUGITIVE with Harrison Ford, and others of the film noir genre, (big city crime dramas) make it interesting if for nothing other than the fact that I know Chicago and San Francisco intimately and recognize most of the street locations. Other wise it's a really droll boring film!",negative
"First, what is really great about this movie: <br /><br />- Ryan Reynolds, great acting! There are very few actors I really like and for now he is one of them. He has an amazing skill to impersonate characters. <br /><br />- The soundtrack! Very good music played at the right time. <br /><br />- The idea of a nine lost in his own world, incapable of leaving. <br /><br />Still, I give it only a 3 out of 10 for certain flaws: <br /><br />- Horrible second part. It seems that the director was very eager to make something new, but despite of the efforts it was really boring <br /><br />- Very annoying character Melissa. I couldn't stand the scenes with her - i.e. it was constantly annoying. She represents everything that is wrong with American woman. <br /><br />- Terrible explanation of the numbers. The director was so busy with character development, that he completely missed the point of a good story.. excuse me koalas? brr... terrible!<br /><br />This movie had great potential. The filming is nicely done, the music is really good, but nothing more.<br /><br />See it only if you are a fan of Ryan Reynolds, or have a lot of time to spare.",negative
"This movie is silly and very short of being a funny movie. Unhappy 'easterners' are not pleased with being out west; so they hire a drunk wagon master(John Candy)to lead them back east. Sight gags were just not funny enough to carry this one. And Richard Lewis gets on your nerves very quickly; but then I honestly don't like him at anything he does. Ed Lauter is hilarious as the bumbling villain.<br /><br />The movie was dedicated to Candy. He died from a massive heart attack ten days before the movie was completed. A stand in and digital enhancement enabled Candy's character to be seen in the final scenes. Candy was a very good comedian and gave us some real good knee slapping, belly laughs in his career. This movie was just not the caliber of his best.<br /><br />Also in the film, you will recognize: William Sanderson, Gailard Sartain, Ethan Phillips, Ellen Greene and Rodney A. Grant.",negative
"This production is an insult to the Stooges, especially Moe. It is inaccurate and poorly acted. Many of the events depicted just didn't happen that way and too much was left out or skipped over. Read the books written by Moe and his daughter Joan instead. This was a waste of time.",negative
"I wish I would have read more reviews and more opinions about this movie before I rented it. A waste of money. A waste of time. Very little dialog. The dialog was hard to understand in every way. The storyline and plot were both weak. The only thing that was nice at all was the cinematography.<br /><br />The characters were interesting. At the same time you will spend so much time trying to figure things out, because of the lack of dialog, that you will be rewinding the movie a lot. <br /><br />Do not watch this movie. It was a mess and will leave you feeling like a mess.<br /><br />You will say, what the heck was that, when the movie ends?",negative
"this is film is probably one of the best i've seen so far. i would put it only second to All About Lily Chou-chou because it kind of gives me the same vibes....'9 souls' is about 9 prisoners who have just escaped prison to go and find some counterfeit money stored in a time capsule at Mount Fuji Primary School. they later find out that there wasn't much there and set off on their own ways. the first half of the movie is just a time for the characters to be introduced and for the main points to be stated. it is a comedic yet serious part of the journey. the second half, moved me to tears. as the movie progresses, each character goes and tries to fulfill their dreams, but unfortunately ending somewhat badly. in the end only 2 of the 9 escapees are left. the way that each character left the scene was very sad and you will probably feel tears in your eyes. a beautiful film directed fantastically. this is a movie for people who have enjoyed Toshiaki Toyoda's other films such as 'Blue Spring'.",positive
"Saying this movie is extremely hard to follow and just as frustrating to sit through is putting it very mildly. Also saying that the current available print is dark, dreary, scratchy, abysmally edited, painfully dubbed, seemingly censored and in almost unwatchable shape is also correct. This film is in dire need of a good remastering from the full, uncut, original negative and seeing how it's reasonably atmospheric (and won the director an award at the Catalonia Film Festival), it might actually be worth the trouble. Then again, maybe not... It's just impossible to tell in its current condition what kind of movie it actually is. It starts fairly interesting, if you can discount the completely senseless pre-credits opening sequence, which involves a deranged cat-killing, snake-loving little girl named Gerda. The girls mom, Carla (Mónica Randall, who should have laid off the eyeliner a little bit), splashes some gasoline around in the garage and torches the brat. Seemingly about as crazy as young Gerda, she goes to visit her estranged photographer (ex?) boyfriend Mario (""John""/Cihangir Caffari). He's on vacation from work, but so desperate to get away from Carla that he begs his employers to set him up on an assignment... any assignment. She scowls ""You'll be sorry!"" as he heads out the door. Well, Mario is assigned to photograph ""Witches Mountain"" (somewhere in the Pyrenees, I believe). Before he gets to his destination, he gets sight of a hottie on the beach named Delia (Patty Shepard) and snaps a few pictures of her taking off her bikini top. Only slightly peeved, she claims to be a single writer, the two flirt and then decide it would be a swell idea if they went on the trip up the mountain together. When they stop by her place so she can pack her bags, Mario suddenly hears loud, sinister music. Delia claims he's just hearing things.<br /><br />So the two begin their trip up the mountain, taking a stop at a local inn to spend the night. There they encounter a weird, partially-deaf, crazy-eyed innkeeper (Victor Israel) and Delia claims someone was spying on here through her window. The next day, under some trance, she wanders off up the mountain and is eventually located by Mario, who hops out of his jeep and runs after her. While he's finding out what's up, someone steals their wheels and they're forced to walk a piece, eventually finding the jeep undamaged at the foot of a small, ancient, seeming abandoned village... almost like someone was trying to intentionally lure them there. Well as we will see, that's exactly what has happened. In the village they encounter a friendly old woman named Zanta (Ana Farra) who claims she's the only person still living there and lets them stay in her home. Mario takes some pictures of the ""abandoned"" city and when he develops them they are eerily full of people. Slightly creeped out, he and Delia begin to leave and get stuck in ""treacherous"" fog and have to pull over and camp out for the night. The rest of the movie has to do with voodoo dolls, black cats transforming into sexy women, Satanic rituals performed by ladies in their bras and a deadly fall off a cliff. And yeah, coincidentally Carla the estranged wife turns out to be one of the witches, too. It all takes place in semi-darkness and to be quite honest, I didn't know what the hell was going on most of the time. The inconclusive ""open"" ending is just an additional slap in the face to anyone having to suffer through the rest of this senseless mess.<br /><br />Honestly, there are just a few things that stand out to me as being really good. The first is actress Shepard, who has that great Barbara Steele kind of dark, mysterious beauty. There's also an excellent music score (credited to Fernando Garcia Morcillo) and chanting songs, which aided immensely in making this film as atmospheric as it is. The location work is fairly decent, but as I said, the print is ugly as can be and it doesn't make a lick of sense, so proceed with caution on this one.",negative
"Well...now that I know where Rob Zombie stole the title for his ""House of 1,000 Corpses"" crapfest, I can now rest in peace. Nothing about the somnambulant performances or trite script would raise the dead in ""The House of Seven Corpses,"" but a groovie ghoulie comes up from his plot (ha!) anyway, to kill the bloody amateurs making a low-rent horror flick in his former abode! In Hell House (sorry, I don't remember the actual name of the residence), a bunch of mysterious, unexplained deaths took place long ago; some, like arthritic Lurch stand-in John Carradine (whose small role provides the film's only worthwhile moments), attribute it to the supernatural; bellowing film director John Ireland dismisses it as superstitious hokum. The result comes across like ""Satan's School for Girls"" (catchy title; made-for-TV production values; intriguing plot) crossed with ""Children Shouldn't Play With Dead Things"" (low-rent movie about low-rent movie makers who wake the dead); trouble is, it's nowhere near as entertaining or fun. ""The House of Seven Corpses"" is dead at frame one, and spends the rest of its 89 minutes going through rigor mortis, dragging us along for every aching second...",negative
"A series of random, seemingly insignificant thefts at her sister's boarding house has Miss Lemon quite agitated. A ring, light bulbs, a rucksack, a lighter, a stethoscope, a shoe  there seems to be no rhyme or reason to any of it. Miss Lemon asks her employer, the great Belgian detective Hercule Poirot, to look into the matter. But what Poirot sees is something far more sinister than Miss Lemon could have imagined. And Poirot's fears are confirmed when one of the students living in the boarding house if found murdered. It's up to Poirot to bring a killer to justice.<br /><br />Hickory Dickory Dock is a solid, but not spectacular, entry in the long running Poirot series. I appreciate how faithful the script is to Agatha Christie's original story. I realize that certain liberties had to be taken, but I appreciate the effort nonetheless. The major points of the mystery are all there  the petty thefts, the boarding house, the students, the ripped rucksack, and, of course, Poirot's ability to see something sinister going on before it actually happens. With a few exceptions, the cast of students is almost as I pictured them. Damian Lewis and Jessica Lloyd standout among the group. As mush as I always enjoy David Suchet's Poirot, I get a real kick out of the episodes with Phillip Jackson's Inspector Japp and Pauline Moran's Miss Lemon. This episode is a real treat as Miss Lemon gets more screen time than usual. Finally, I enjoyed the use of the ever present mouse as an observer of the activities in the hostel. It's a fun little play on the Hickory Dickory Dock title.<br /><br />I realized while re-watching Hickory Dickory Dock just what a tremendous influence Agatha Christie's work was on the highly stylized Italian mystery films, or Gialli, of the 60s and 70s. Take the murder of Mrs. Nicoletis as an example. If you were to bump up the graphic nature of the scene, you would have something straight out of an early 70s Giallo. In fact, the entire plot of Hickory Dickory Dock could have been used in a Giallo. It's just convoluted and interesting enough to have worked.",positive
"Wonderful family film that should be a staple at Christmas time. It's a mystery to me why it isn't. A true lost film that I first encountered, flickering away on my old 19"" black and white RCA, when the Million Dollar Movie was still in vogue on Channel 9 in New York City. This Rudolph Mate directed fantasy should be nestled under everyone's Christmas tree. But it has never been released on home video. Too bad. I believe I saw part of it on AMC a few years ago, before they cut many of their older films from the rotation. TCM should take up the slack and play it at Easter or on Christmas Eve. Any movie with Santa, Aunt Bee, the Hostess Cupcake Lady, and an actor with the first name King, can't be bad. Ann Blyth as ""Sally"" is a bundle of energy. During her school years, she rushes over to the chapel to pray for St. Ann to help and give guidance to her mixed-up and financially strapped family. It works. So, after she graduates, she places a statue of St. Ann in her own bedroom. At one point the entire O'Moyne residence is moved to another address. I think this was done to put an end to a neighbor dispute between the O'Moynes and the dastardly fellow next door. Blyth is cute as a button. Edmund Gwen can play the reclusive grandfather in his sleep. All-in-all, this is a satisfying movie experience.",positive
"I haven't seen so many people packed outside a theater since Star Wars Episode III. Both shows sold out, and for good reason. The Man With the Screaming Brain was the best movie to see with a crowd full of geeks. (Hey, I'm a dork too.) <br /><br />Bruce Campbell was present and had the whole crowd in stitches! The movie was cheesy in the best possible way. It may be the funniest movie that Bruce has done. Ted Raimi steals the show with his Bulgarian hip hop-itude and zany facial expressions, he is a laugh riot! Who knew that Ted could rap? <br /><br />I changed my mind, the person who stole the show was actually a robot. There is nothing funnier than a robot...doing the robot.<br /><br />As for Bruce's performance: ""I take the 5th."" Thanks Bruce. Thanks for being cool, thanks for taking the time, thanks for all of the fun.",positive
Another good Stooge short!Christine McIntyre is so lovely and evil and the same time in this one!She is such a great actress!The Stooges are very good and especially Shemp and Larry!This to is a good one to watch around Autumn time!,positive
"I tried to watch this adaptation, but it was just so awful I couldn't torture myself like that. The performances were quite sub-par, with the exception of Ariel. Fonda was way over the top in a role that should be handled with some subtlety. I have studied Shakespeare and seen many adaptations, and this is, by far, the worst one I have ever seen. I have to wonder why on Earth someone made this film. Shakespeare can, and has been, beautifully adapted in many cases. This is not one of them. If you must watch this film, may I suggest a drinking game? Take a drink every time they go off book from the original idea and two drinks every time Fonda overacts. You should be quite drunk in a very short time.",negative
"This is the only full length feature film about the world of bridge. I found the first 10 minutes a bit slow, but after that, the movie is absolutely perfect in describing professional bridge players and how they go about earning a living. <br /><br />Some of the scenes are very funny. I don't think that a non-bridge player would get the charm of this movie. <br /><br />Some of the dresses are really beautiful, pity the movie is in black and white - I can only imagine what they would look like in colour. The way the media are portrayed is absolutely hilarious. There is no way on earth bridge will ever be like that. <br /><br />Watch it as soon as you can, and tell your friends about it.",positive
"""Don't Drink the Water"" is an unbelievably bad film. It's based on a 1966 Broadway play by Woody Allen. It stars Jackie Gleason, the comic genius behind ""The Honeymooners"". The director, Howard Morris, has appeared in several Mel Brooks comedies (Life Stinks, High Anxiety, Silent Movie)and has made a mark in animation (characters he has voiced include Gopher from ""Pooh"", Jughead (Archie)and Beetle Bailey) What went wrong?<br /><br />I think the problem is that the premise is played out too seriously to work effectively. Allen's original play was tongue-in-cheek, which is why it worked on Broadway and in Allen's 1994 remake. The screenplay by R.S. Allen and Harvey Bullock beats the premise to death and makes too many changes from the original play. Making Gleason's wife an airhead in this version when she was a headstrong woman in the original is just one example of why this doesn't work.<br /><br />The acting isn't much better. Gleason does the best he can with the material, but he can't save this. Gleason was a comic genius , but also a fine actor as he demonstrated in ""The Hustler"" and ""Soldier in the Rain"". His abrasive personality could have worked here, but the lousy script doesn't even give him a chance. Too bad. Estelle Parsons' airhead wife will drive you nuts after 20 minutes. See how soon it'll take for YOU to want to strangle her. That is also a shame because she is also a fine actress, having turned in two exceptional performances in ""Bonnie and Clyde"" and ""Rachel, Rachel"" None of the other actors do particularly well either.<br /><br />Woody Allen hated this film so much that he remade the film in 1994 with himself and Julie Kavner (Marge Simpson) in the leads. They manage to hit all the right notes and the film itself is a comic masterpiece. It's finally on video after a long battle over rights. Do go out and find that version. All the 1969 original is good for is clearing out unwanted guests who overstay their welcome.<br /><br />1/2* out of 4 stars",negative
"Dolph Lundgren stars as a former cop/boxer who searches Boston's kinky scene to find out who killed his brother,who was well thought of in the community, however along the way he learns how his brother enjoyed kinky sex and that a serial killer is to blame. Dolph Lundgren is very good in this movie, in fact on the basis of his performance here, one would forget Lundgren's rise to fame involved action roles. That said the material gives Lundgren nothing to work with, in fact, Lundgren is completely left out to dry in a dreary thriller which is both predictable and incomprehensible. Co-Star Danielle Brett is also good, in fact the film works best when it centers around the chemistry of Lundgren and Brett, indeed had the film taken the time to explore their relationship the film would've been fairly decent. However the movie is lackluster, the action is non-existent, the plot not given enough exploration (Too much boring B.S around Lundgren's investigation of his brother's employer) and the film is needlessly gory and ridiculous. Once again, Lundgren is actually really good (As is newcomer Danielle Brett) but the film just lumbers from one sequence to the next, which makes this movie particularly disappointing. If anything else though, it shows how underrated Lundgren is, as an actor.<br /><br />*1/2 Out Of 4-(Poor)",negative
"almost 4 years after the events of 911, if asked what comes to mind about that day, most people would probably comment on things such as the sight of planes crashing into and the collapse of the twin towers, the scores of people being killed, acts of terrorism and heroism mixed together, etc. everyone who was alive at the time will never forget that day. yet for most of us the memories, although moving, are not on a personal level. now comes an extraordinary film which gives everyone who did not lose a friend or a family member a chance to become involved at a personal level in just what we lost on 911. this is a film that needs to be seen.",positive
"Fame, I think, was the best movie that I have ever seen. In ways it was funny and dramatic, but that is what makes a movie. True, it has a few loose ends, actually a lot, but I still think that it is a terrific movie. Some of the funny things happen in the audition at the beginning of the movie. I think it is hilarious when the girl tries to act out O.J. Simpson in ""The Towering Inferno"" and Raul/Ralph goes around to every art department saying that his father was great at every one. He says that his dad danced with the Rockets and left Ralph his tap shoes. The Rockets, as far as I know, are made up of women. And the tap shoes were just regular shoes with bottle caps on the bottom. Also the guy who read the lines of Juliet in the Romeo and Juliet play was funny. One thing about the movie that just turns me on is the music. I have never heard anything like it!!! My favorite song is ""I Sing the Body Electric"" and my second is the theme song itself ""Fame"". Irene Cara has a great voice and is a great actress. I like the way the movie focused on many ethnic groups. It showed all of the kinds of people there actually are in what is now called ""La Guardia School of the Performing Arts"". This movie showed the triumphs and trials of many young performers, including Angelo, Doris, Bruno, Coco, Montgomery, Ralph, Leroy, Hilary, and Liza. They all had a hard time, but made it their own way. This movie could have added on about another 30-45 minutes (before the graduation), but it is still my favorite movie no matter what!!!!",positive
"I can't believe that anyone would green light this let alone voluntarily star in it. I will never be able to get that 90 mins of my life back.<br /><br />This has to be one of the worst films I have ever seen. Some films are so bad they're good. This has gone so far round again that's somehow it's so bad it's terrible. I was not exactly expecting much, it being a low budget, bandwagon jumping, rehash of a B Movie, but it still came in way under my expectation levels. Even TV movies have higher production values.<br /><br />There were (very) poor special effects, shocking dialogue, terrible acting and a completely unexplained plot. Who cursed her and why, why did the 6 inch snakes turn into 15 foot snakes, has anyone ever heard of highly venomous garter snakes or pythons? 100 passengers? 3,000 snakes? So many promises, none delivered. <br /><br />Some comments would have you believe that this film is worth watching for the last five minutes. It's not even worth a rental. Stay in and watch a low budget TV movie, you'll enjoy it a lot more. <br /><br />Why was this made? Oh yes, to shamelessly cash in on the internet phenomenon that is SOAP. Shame on you Mallachi Brothers, shame on you",negative
"This movie is not schlock, despite the lo fi production and its link to Troma productions. A dark fable for adults. Exploitation is a theme of Sugar Cookies, and one wonders if the cast has not fallen prey to said theme. A weird movie with enticing visuals: shadows and contrast are prominent. Definitely worth a look, especially from fans of Warhol and stylish decadence. Through all the cruelty and wickedness, a moral, albeit twisted, can be gleamed.",positive
"This movie is... horrible and wonderful at the same time. I first saw it when I was about 13 or 14 years old, so it has a great deal of nostalgic value for me. In this movie, Cesar Romero actually plays the character of Octavio, the man who ""discovered"" Santana. There are also two other actors, Monte Markham (plays Sam, who is trying to save his daughter) and Peter Mark Richman (plays the priest), who have large filmographies, and these are the only performances that are okay. The rest of the acting and the movie itself have all of the B-film qualities that some of us cherish.<br /><br />I recently spent 2 years trying to acquire a copy of this movie, and it is almost nonexistent. I am assuming that it was discontinued very shortly after its release. But I did eventually find a copy and paid a pretty penny to acquire it. If you happen to come upon Judgement Day in a video store (unmistakeable with a cheesy green ""satan"" on the cover), count yourself among the blessed who live near one of the few video stores that still has a working copy. A must see for those of you who like to laugh at cheesy attempts at a scary movie.",negative
"SWEET SIXTEEN (1983) **/***** 86 minutes Director Jim Sotos Cast Bo Hopkins, Susan Strasberg, Aleisa Shirley, Patrick Macnee, Dana Kimmell<br /><br />Fifteen year old bad girl Melissa is new in a desert town and it isn't long before folks around her start dying off. The detective has to put together the clues with the help of his Nancy Drew good girl daughter played by Friday the 13th alumni Dana Kimmell. The local Native Americans are prime suspects since they seem to upset the prejudiced townsfolk. These events all lead up to the revealing of the killer at Melissa's sixteenth birthday party.<br /><br />This below average slasher isn't too memorable. It has a made for TV feel, without much score besides the title character's own corny theme song which plays a couple times throughout. Lines like ""the killer will turn us into coleslaw."" Fit into standard eighties slasher screenplays. Marci calls Melissa a bad name then somehow immediately they develop a friendship. Apparently Marci sees how hard it is to fit in because Melissa knows how to wear make-up. This movie would be hard-pressed to be made today with the main character being fifteen and the director inserting multiple gratuitous close-ups of her. The social commentary on Indians wasn't developed enough to be taken seriously. I am too surprised at the fairly high rating this movie gets. Both Sweet Sixteen and Ed Hunt's Bloody Birthday had the potential to capitalize on that time honored tradition of the birthday party to create an intense sequence of carnage but I feel failed to deliver. But on the bright side releasing obscure movies like this on DVD gives hope that others will follow.",negative
"Licence fees to watch this trash, And pay for it with hard-earned cash? Humourless, no hint of laughter, God knows how it won a BAFTA! <br /><br />We've now been subjected to ""Eastenders"" for twenty years. When, oh when is the Great British public going to see this awful soap for what it is? Crass Pap! This programme no more depicts reality in the East End of London than everyday life in Beirut, and never has done.<br /><br />The Eastenders I know (the real ones) are kind, courageous, hardworking and loyal. And one of their greatest attributes is humour. It was the Eastenders who went through the worst of the London blitz and still stuck two fingers up to Hitler. And what do we see on our screens for five days of the week (including an omnibus)? Nothing but a bunch of moaning, wailing, ""dead from the neck up"" wimps, who seem to do little else than sit in a pub all day sniping at each other. What a great advert for Britain that is!! Do the writers actually believe this garbage they're pumping out? Obviously the woolly-minded section of the public does, but then I've heard that apparently anyone can be brainwashed into believing anything.",negative
"I guess this is the first movie that made me aware of the term ""cult flick"". It is totally a bad movie, but I can't help it, I like this movie. Richard Boone has made better and so has Joan Van Arc, but if you are in to staying up late and watching movies that don't make you think to much this one is for you.",positive
"This movie has got to be one of the worst I have ever seen make it to DVD!!! The story line might have clicked if the film had more funding and writers that would have cut the nonsense and sickly scenes that I highly caution parents on.... But the story line is like a loose cannon. If there was such a thing as a drive thru movie maker-this one would have sprung from that.It reminded me a lot of the quickie films that were put out in the 1960's, poor script writing and filming. <br /><br />The only sensible characters in the whole movie was the bartender and beaver. The rest of the film, could have easily been made by middle school children. I give this film a rating of 1 as it is truly awful and left my entire family with a sense of being cheated. My advice-Don't Watch It!!!",negative
"As Americans, we have come to expect crapiness as ""par for the course"" when it comes to HORROR and unknown directors directing unknown actors acting for unknown writers. We truly expect this to suck & when they don't suck,it becomes an over night success.<br /><br />This is NOT an over night success, nor is it an over the weekend or over the month success. This blows from start to finish and my only recommendation is this: GO INTO THIS KNOWING IT SUCKS, enjoy it for what it is, for what it isn't & if you have something better to do, keep this on the back WAY BACK burner. It's entertaining in the way watching the elderly cross a busy street during rush hour, but don't expect much-they almost never get hit by an actual car, its just a lot of hoopla.",negative
"I've watched this film a few times and I never really liked it. I'm not a fan so termed ""nu horror"", so I can't be dismissed on that account. I found it a little sleazy, I think the thing that irks me about Hammers is the sexploitation aspect, not sex mind you, but Sexploitation. I'm surprised at how many people have rated this film so highly, so I'll have another look at it. But for me, it wasn't creepy, it had no atmosphere, just a bit of ""omigod, look at those bad/stupid London prostitute women and that little innocent Anna about to get raped by yet another nasty man, ooherh!"" I suppose ultimately for me, the film had no depth whatsoever, just a bunch of nasty priggish men and women only there for the titillation value. This no doubt was to some degree what Victorian England was like, but the sets are even too clunky and dull impart a sense of Victorian menace. Roger Corman's horrors on the other hand, now that's style, atmosphere and elegant horror. For me, this was just exploitative, flat footed trash.",negative
